LE_1,LE_2,L1_1,L1_2,L3_1,L3_2,LE_IDR,L1_IDR,L3_IDR,summit_agreement,k4cluster,k11cluster,k4weights,k11weights,LE_nonNormed,L1_nonNormed,L3_nonNormed,LE_std,L1_std,L3_std,name,cluster.description,variance,peak,WBGeneID,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest
3.058894,2.962525,4.829849,4.773996,6.028409,6.184424,1,1,1,28.333333333333332,4,10,0.993,1.000,3.011,4.802,6.106,-1.048,0.104,0.944,ELT2peak08109,Increasing,2.415591739542333,ELT2peak08109,WBGene00012813,19519925,19533110,-,inside,-1175,5146,Overlapping
1.678072,1.986194,2.198494,2.226508,3.78136,4.022368,1,1,1,11.166666666666666,3,9,0.761,1.000,1.832,2.213,3.902,-0.741,-0.396,1.137,ELT2peak08110,L3_High,1.213735595592333,ELT2peak08110,WBGene00012813,19519925,19533110,-,inside,-2978,3224,Overlapping
1.222393,1.649503,1.847997,1.847997,0.862497,1.184425,1,0,0,280.5,1,2,0.364,1.000,1.436,1.848,1.023,0.000,1.000,-1.000,ELT2peak08112,Embryo_Specific,0.16996491981099998,ELT2peak08112,WBGene00012812,19534880,19546200,-,overlapStart,-6249,110,Overlapping
3.013806,3.111032,3.226509,2.43296,1.110424,0.241008,1,0,0,7.5,1,1,0.660,1.000,3.062,2.830,0.676,0.663,0.487,-1.150,ELT2peak08113,Embryo_Specific,1.7317148308485835,ELT2peak08113,WBGene00007176,19565386,19606115,+,inside,16900,3361,Overlapping
1.525784,1.652077,1.333424,1.613532,3.447459,4.005455,1,0,1,78,3,9,0.995,1.000,1.589,1.473,3.726,-0.531,-0.622,1.154,ELT2peak08114,L3_High,1.6097105320665832,ELT2peak08114,WBGene00012825,19614558,19622551,-,overlapStart,-4114,337,Overlapping
1.259867,1.489038,1.9855,2.43296,0.364997,0.277534,1,0,0,55,1,2,0.394,1.000,1.374,2.209,0.321,0.077,0.959,-1.036,ELT2peak08116,Embryo_Specific,0.8950777141225832,ELT2peak08116,WBGene00012828,19633062,19640908,-,inside,2438,778,Overlapping
1.222392,1.257496,1.695994,1.695994,0.669851,0.321928,1,0,0,30.5,1,2,0.427,1.000,1.240,1.696,0.496,0.158,0.911,-1.070,ELT2peak08117,Embryo_Specific,0.36697491873175003,ELT2peak08117,WBGene00012828,19633062,19640908,-,inside,173,3350,Overlapping
1.63743,1.63743,2.111031,2.333424,2.184425,1.032421,1,0,0,215.5,0,0,0.000,0.000,1.637,2.222,1.608,-0.535,1.154,-0.619,ELT2peak08118,Not_Changing,0.1199309143792499,ELT2peak08118,WBGene00012828,19633062,19640908,-,inside,-1402,1539,Overlapping
3.560715,3.425306,2.134878,1.876566,3.277534,3.877447,1,1,1,17.833333333333332,3,4,0.394,1.000,3.493,2.006,3.577,0.529,-1.153,0.624,ELT2peak08119,L3_High,0.7816033617040834,ELT2peak08119,WBGene00012829,19641292,19644083,-,inside,-659,361,Overlapping
1.034765,1.245112,0.847997,1.158337,2.135515,2.525461,0,0,1,5.5,3,9,0.983,1.000,1.140,1.003,2.330,-0.481,-0.668,1.150,ELT2peak08120,L3_High,0.5329825987005833,ELT2peak08120,WBGene00012829,19641292,19644083,-,overlapStart,-1552,189,Overlapping
1.521953,1.415037,1.9855,2.9855,2.669852,3.669851,0,0,1,18.5,4,10,0.983,1.000,1.468,2.486,3.170,-1.058,0.130,0.929,ELT2peak08123,Increasing,0.7328750142782502,ELT2peak08123,WBGene00012834,19693896,19697398,-,overlapEnd,2208,95,Overlapping
0.968636,0.756074,1.9855,2.695994,2.447459,2.862497,0,0,1,56.5,4,8,0.579,1.000,0.862,2.341,2.655,-1.139,0.405,0.734,ELT2peak08124,Increasing,0.9163135411923332,ELT2peak08124,WBGene00012834,19693896,19697398,-,inside,109,1128,Overlapping
3.379934,3.206451,2.918386,3.448901,5.839777,6.288761,1,1,1,8,3,9,0.995,1.000,3.293,3.184,6.064,-0.543,-0.611,1.154,ELT2peak08125,L3_High,2.664811537250582,ELT2peak08125,WBGene00012834,19693896,19697398,-,overlapStart,-1937,50,Overlapping
1.029747,1.028014,1.111031,1.847997,3.386058,3.669851,0,0,1,54.5,3,9,0.769,1.000,1.029,1.480,3.528,-0.738,-0.400,1.138,ELT2peak08127,L3_High,1.774091648473083,ELT2peak08127,WBGene00012251,19748987,19751212,-,overlapEnd,1428,82,Overlapping
0.69883,1.078002,3.43296,3.695994,3.630681,4.129283,0,0,1,7,2,8,0.510,1.000,0.888,3.564,3.880,-1.149,0.479,0.671,ELT2peak08128,Larval,2.7017188355170005,ELT2peak08128,WBGene00012251,19748987,19751212,-,overlapStart,-1212,19,Overlapping
1.662965,1.736966,2.253989,1.847997,5.695386,6.062169,0,0,1,5.5,3,9,0.938,1.000,1.700,2.051,5.879,-0.651,-0.500,1.151,ELT2peak08129,L3_High,5.37293736925675,ELT2peak08129,WBGene00012253,19752400,19755368,-,inside,-660,705,Overlapping
1.283793,1.415037,2.918386,2.847997,4.417086,5.432352,0,1,1,8.5,4,11,0.885,1.000,1.349,2.883,4.925,-0.949,-0.094,1.044,ELT2peak08130,Increasing,3.2171839296040825,ELT2peak08130,WBGene00012253,19752400,19755368,-,overlapStart,-1587,135,Overlapping
2.264213,2.415037,4.226508,3.883621,4.147899,4.184424,1,1,1,13.222222222636143,2,8,0.618,1.000,2.340,4.055,4.166,-1.153,0.522,0.631,ELT2peak08131,Larval,1.0485518012335833,ELT2peak08131,WBGene00010928,19788704,19789281,+,overlapStart,-329,223,Overlapping
2.192019,2.440573,1.38405,1.773996,3.486987,3.801096,1,0,1,31.75,3,6,0.809,1.000,2.316,1.579,3.644,-0.188,-0.893,1.081,ELT2peak08135,L3_High,1.0951301657735837,ELT2peak08135,WBGene00013361,19897977,19907434,-,overlapEnd,4571,157,Overlapping
0.959358,0.752072,1.9855,1.526069,2.635086,2.92139,0,0,1,1.5,4,10,0.948,1.000,0.856,1.756,2.778,-0.978,-0.042,1.021,ELT2peak08136,Increasing,0.9252718250035833,ELT2peak08136,WBGene00004810,19924224,19925033,+,overlapStart,-488,256,Overlapping
1.444785,1.575502,1.847997,1.333424,3.906891,3.321928,0,0,1,32.5,3,9,0.975,1.000,1.510,1.591,3.614,-0.611,-0.543,1.154,ELT2peak08137,L3_High,1.4216306804743333,ELT2peak08137,WBGene00013358,19955453,19958912,+,overlapStart,-1730,372,Overlapping
1.309855,1.078002,2.695994,2.918386,3.110424,2.949959,0,0,1,154.5,2,8,0.469,1.000,1.194,2.807,3.030,-1.148,0.462,0.685,ELT2peak08140,Larval,1.00403402359225,ELT2peak08140,WBGene00006786,19995986,20004485,-,inside,-16,3031,Overlapping
1.959358,1.180572,2.333424,2.847997,3.321928,3.506353,1,0,0,109,4,10,0.998,1.000,1.570,2.591,3.414,-1.034,0.071,0.963,ELT2peak08143,Increasing,0.8534902692450838,ELT2peak08143,WBGene00006652,20053733,20064174,-,inside,-2812,1651,Overlapping
1.938599,1.736966,3.969012,4.634593,4.928586,5.439925,0,1,1,71.25,4,8,0.787,1.000,1.838,4.302,5.184,-1.117,0.304,0.813,ELT2peak08147,Increasing,3.008166566223,ELT2peak08147,WBGene00008944,20162649,20164561,-,overlapEnd,887,637,Overlapping
2.006664,1.95818,5.384049,5.993674,6.084084,6.202346,1,1,1,20.333333333333332,2,8,0.500,1.000,1.982,5.689,6.143,-1.149,0.475,0.674,ELT2peak08148,Larval,5.209388209828583,ELT2peak08148,WBGene00008944,20162649,20164561,-,overlapStart,-1099,208,Overlapping
1.618321,1.415038,2.918386,2.773996,2.032421,3.35435,0,0,1,50,2,7,0.921,1.000,1.517,2.846,2.693,-1.148,0.679,0.469,ELT2peak08150,Larval,0.5292645599830833,ELT2peak08150,WBGene00195241,20192830,20193349,+,overlapStart,-516,109,Overlapping
0.881355,0.86755,1.432959,1.432959,3.35435,3.506352,0,0,1,5.5,3,9,0.665,1.000,0.874,1.433,3.430,-0.773,-0.357,1.129,ELT2peak08151,L3_High,1.8056869090847498,ELT2peak08151,WBGene00013762,20208685,20212451,-,overlapEnd,1572,33,Overlapping
0.456858,0.736966,1.847997,1.847997,3.110424,3.417085,0,0,1,15.5,4,10,0.949,1.000,0.597,1.848,3.264,-0.979,-0.041,1.020,ELT2peak08152,Increasing,1.7802719826395834,ELT2peak08152,WBGene00013762,20208685,20212451,-,inside,536,982,Overlapping
1.015942,1.093109,2.226508,2.695994,2.562936,2.562936,0,0,1,221,2,8,0.602,1.000,1.055,2.461,2.563,-1.153,0.516,0.637,ELT2peak08156,Larval,0.71075311801425,ELT2peak08156,WBGene00013764,20228966,20233843,-,overlapEnd,2534,362,Overlapping
1.428843,1.318822,2.613532,2.918386,2.447459,2.184425,1,0,0,163,2,7,0.972,1.000,1.374,2.766,2.316,-1.095,0.864,0.231,ELT2peak08157,Larval,0.5046836337135833,ELT2peak08157,WBGene00013764,20228966,20233843,-,overlapStart,-2617,586,Overlapping
1.745954,1.85561,2.480265,2.333424,2.032422,1.862497,1,0,0,64.5,0,0,0.000,0.000,1.801,2.407,1.947,-0.794,1.123,-0.330,ELT2peak08158,Not_Changing,0.0999767701895834,ELT2peak08158,WBGene00004203,20239180,20249482,-,overlapStart,-5245,657,Overlapping
1.830075,2.031709,1.432959,1.847997,2.321928,1.669851,0,0,1,1.5,0,0,0.000,0.000,1.931,1.640,1.996,0.397,-1.138,0.741,ELT2peak08159,Not_Changing,0.03581371678908338,ELT2peak08159,WBGene00013765,20270107,20275732,+,overlapStart,-2878,174,Overlapping
1.63743,1.415038,1.613532,0.695994,2.032422,1.862497,1,0,0,20.5,3,6,0.715,1.000,1.526,1.155,1.947,-0.042,-0.978,1.020,ELT2peak08160,L3_High,0.1572982278005833,ELT2peak08160,WBGene00013835,20281391,20289417,-,overlapEnd,4332,81,Overlapping
1.662965,1.807355,2.226508,2.080658,1.769387,2.862497,1,0,0,11.5,0,0,0.000,0.000,1.735,2.154,2.316,-1.112,0.285,0.827,ELT2peak08163,Not_Changing,0.08979099722233327,ELT2peak08163,WBGene00185118,20383359,20384396,+,overlapStart,-475,353,Overlapping
1.889817,1.415038,1.111031,1.526069,3.506353,2.949959,0,0,1,129,3,6,0.949,1.000,1.652,1.319,3.228,-0.406,-0.733,1.139,ELT2peak08164,L3_High,1.0401649276590836,ELT2peak08164,WBGene00010006,20396078,20422035,-,inside,6179,5650,Overlapping
1.594361,1.270648,1.695994,2.226508,3.386058,3.386058,0,0,1,83.5,3,11,0.501,1.000,1.433,1.961,3.386,-0.819,-0.296,1.114,ELT2peak08165,L3_High,1.0210031876455832,ELT2peak08165,WBGene00010006,20396078,20422035,-,inside,3407,9038,Overlapping
1.070389,1.793549,1.333424,1.432959,3.447459,4.032422,0,0,1,138.5,3,9,0.994,1.000,1.432,1.383,3.740,-0.559,-0.595,1.155,ELT2peak08166,L3_High,1.8138962563865837,ELT2peak08166,WBGene00010006,20396078,20422035,-,inside,1511,10613,Overlapping
1.222392,1,1.111031,1.280956,3.617384,3.669851,0,0,1,7.5,3,9,0.978,1.000,1.111,1.196,3.644,-0.607,-0.548,1.154,ELT2peak08167,L3_High,2.0685354191740832,ELT2peak08167,WBGene00010006,20396078,20422035,-,inside,-1702,10713,Overlapping
1.647698,1.239951,2.9855,3.38405,6.562936,7.246201,0,0,1,24,4,11,0.590,1.000,1.444,3.185,6.905,-0.861,-0.236,1.097,ELT2peak08168,Increasing,7.781249559938082,ELT2peak08168,WBGene00010006,20396078,20422035,-,inside,-3472,9189,Overlapping
0.900464,1.186768,3.007195,3.189034,4.839777,5.14172,0,1,1,30.5,4,10,0.992,1.000,1.044,3.098,4.991,-1.013,0.027,0.986,ELT2peak08169,Increasing,3.8971470861690842,ELT2peak08169,WBGene00010006,20396078,20422035,-,inside,-4708,7912,Overlapping
2.092332,1.548304,2.735522,1.9855,4.091315,4.386058,1,0,1,30.75,3,11,0.651,1.000,1.820,2.361,4.239,-0.777,-0.351,1.128,ELT2peak08170,L3_High,1.6113096479735836,ELT2peak08170,WBGene00010006,20396078,20422035,-,inside,-8166,4413,Overlapping
1.731406,1.245112,1.695994,1.263034,2.321928,2.471306,0,0,1,4,3,9,0.993,1.000,1.488,1.480,2.397,-0.569,-0.586,1.155,ELT2peak08171,L3_High,0.277711440633,ELT2peak08171,WBGene00010006,20396078,20422035,-,inside,-8972,3766,Overlapping
1.350717,1.520007,3.90689,3.811471,4.406817,4.74514,0,1,1,11,4,8,0.708,1.000,1.435,3.859,4.576,-1.127,0.346,0.781,ELT2peak08172,Increasing,2.708694582303083,ELT2peak08172,WBGene00010006,20396078,20422035,-,inside,-10020,2643,Overlapping
1.115477,0.878985,3.111032,2.111031,3.032422,2.862497,0,0,1,46,4,8,0.572,1.000,0.997,2.611,2.947,-1.140,0.408,0.731,ELT2peak08173,Increasing,1.0868211758660833,ELT2peak08173,WBGene00010006,20396078,20422035,-,inside,-10926,1668,Overlapping
2.576029,2.49304,1.799087,1.811471,4.254814,4.793234,1,0,1,32.375,3,6,0.882,1.000,2.535,1.805,4.524,-0.299,-0.817,1.115,ELT2peak08175,L3_High,1.9802427383192496,ELT2peak08175,WBGene00001406,20425301,20431337,+,overlapStart,-3442,238,Overlapping
1.922832,1.736966,2.526069,2.613532,1.669851,2.862497,1,0,0,183,2,5,0.924,1.000,1.830,2.570,2.266,-1.054,0.935,0.119,ELT2peak08176,Larval,0.13832985947158338,ELT2peak08176,WBGene00001406,20425301,20431337,+,overlapEnd,3329,378,Overlapping
1.696324,1.616671,2.226508,2.773996,1.447459,2.032422,1,0,0,67.5,2,5,0.599,1.000,1.656,2.500,1.740,-0.665,1.150,-0.485,ELT2peak08178,Larval,0.2161596612585832,ELT2peak08178,WBGene00007126,20480792,20485385,-,inside,-1646,206,Overlapping
1.758445,1.736966,2.38405,2.280956,1.862497,1.788496,0,0,1,4.5,0,0,0.000,0.000,1.748,2.333,1.825,-0.695,1.146,-0.451,ELT2peak08179,Not_Changing,0.10084919112158335,ELT2peak08179,WBGene00007122,20493924,20497348,+,overlapStart,-2042,12,Overlapping
0.900464,1.152003,2.695994,2.111031,2.669852,2.769387,0,0,1,115.5,4,8,0.608,1.000,1.026,2.404,2.720,-1.137,0.393,0.744,ELT2peak08180,Increasing,0.8107295373810001,ELT2peak08180,WBGene00007122,20493924,20497348,+,inside,168,1000,Overlapping
1.13993,0.945552,3.526069,3.695994,5.271888,5.732862,0,1,1,27.5,4,10,0.994,1.000,1.043,3.611,5.502,-1.047,0.101,0.946,ELT2peak08181,Increasing,5.01027195688975,ELT2peak08181,WBGene00012615,20497922,20499103,-,overlapEnd,577,302,Overlapping
1.696324,1.485427,3.456806,3.570463,7.047372,7.495492,0,1,1,21.25,4,11,0.652,1.000,1.591,3.514,7.271,-0.877,-0.212,1.089,ELT2peak08182,Increasing,8.34779439546325,ELT2peak08182,WBGene00012615,20497922,20499103,-,overlapStart,-598,277,Overlapping
0.612339,0.557056,3.38405,3.480265,3.736966,3.99178,0,0,1,20,4,8,0.471,1.000,0.585,3.432,3.864,-1.146,0.452,0.694,ELT2peak08183,Increasing,3.1751850125567493,ELT2peak08183,WBGene00012616,20499899,20500494,-,overlapEnd,324,229,Overlapping
0.719892,1.356144,2.918386,2.883621,3.862497,4.417086,0,0,1,1,4,10,0.982,1.000,1.038,2.901,4.140,-1.060,0.133,0.927,ELT2peak08184,Increasing,2.4377182545760836,ELT2peak08184,WBGene00012621,20514637,20515706,+,overlapStart,-494,193,Overlapping
2.619282,2.548304,3.095924,3.333424,4.77738,5.058894,1,1,1,13.555555555969477,3,11,0.502,1.000,2.584,3.215,4.918,-0.819,-0.296,1.115,ELT2peak08185,L3_High,1.458159823144333,ELT2peak08185,WBGene00194689,20526453,20526737,+,overlapStart,-253,23,Overlapping
1.064851,1.415038,2.735522,2.9855,2.032422,2.321928,0,1,0,41,2,5,0.917,1.000,1.240,2.861,2.177,-1.048,0.944,0.104,ELT2peak08189,Larval,0.6619308133247499,ELT2peak08189,WBGene00012634,20555629,20556360,-,overlapStart,-249,154,Overlapping
2.645604,2.813587,2.307428,2.526069,4.220048,4.74514,1,1,1,15.944444445272287,3,6,0.962,1.000,2.730,2.417,4.483,-0.431,-0.712,1.143,ELT2peak08190,L3_High,1.2397657693802508,ELT2peak08190,WBGene00009172,20580990,20590339,+,overlapStart,-4851,173,Overlapping
1.333424,2.192645,2.695994,2.111031,2.669852,1.184425,1,0,0,160.5,0,0,0.000,0.000,1.763,2.404,1.927,-0.806,1.119,-0.313,ELT2peak08191,Not_Changing,0.11067906319599986,ELT2peak08191,WBGene00012184,20654652,20659742,+,overlapStart,-3061,17,Overlapping
1.27684,0.962525,2.9855,2.847997,2.703799,2.525461,0,0,1,10,2,7,0.965,1.000,1.120,2.917,2.615,-1.140,0.727,0.413,ELT2peak08192,Larval,0.9259316373590832,ELT2peak08192,WBGene00012185,20660325,20662031,+,overlapStart,-934,166,Overlapping
1.969626,2.099536,3.169925,3.111032,1.862497,1.599462,1,0,1,60.75,2,2,0.459,1.000,2.035,3.140,1.731,-0.361,1.130,-0.770,ELT2peak08193,Larval,0.5503117637182499,ELT2peak08193,WBGene00077786,20693906,20698278,-,overlapEnd,1843,90,Overlapping
1.729352,1.347923,1.695994,1.613532,2.406817,2.486987,0,0,1,3,3,9,0.878,1.000,1.539,1.655,2.447,-0.691,-0.456,1.147,ELT2peak08194,L3_High,0.24431895483858337,ELT2peak08194,WBGene00010002,20700340,20704048,-,overlapStart,-2006,88,Overlapping
2.344383,1.649503,1.847997,1.9855,3.321928,4.147899,1,0,0,114,3,9,0.995,1.000,1.997,1.917,3.735,-0.538,-0.616,1.154,ELT2peak08195,L3_High,1.0554494306542503,ELT2peak08195,WBGene00010003,20704537,20709794,+,overlapEnd,3261,169,Overlapping
1.020759,1.415038,2.43296,3.169925,1.406817,1.386058,0,0,1,69.5,2,5,0.606,1.000,1.218,2.801,1.396,-0.677,1.149,-0.471,ELT2peak08197,Larval,0.7522544707470002,ELT2peak08197,WBGene00012850,20713920,20716872,+,inside,-86,1084,Overlapping
1.385891,0.804984,3.333424,3.480265,2.832123,3.135515,0,0,1,139,2,7,0.974,1.000,1.095,3.407,2.984,-1.138,0.741,0.397,ELT2peak08198,Larval,1.5145895971402499,ELT2peak08198,WBGene00012850,20713920,20716872,+,overlapEnd,1510,441,Overlapping
1.647698,1.793549,3.226509,2.613532,5.83404,5.82828,1,1,1,17.333333333333332,4,11,0.503,1.000,1.721,2.920,5.831,-0.837,-0.270,1.107,ELT2peak08199,Increasing,4.468299444983584,ELT2peak08199,WBGene00012319,20717872,20729271,-,overlapStart,-5706,395,Overlapping
2.158262,2.020759,2.952333,3.38405,4.370291,4.805011,1,0,1,23.875,4,11,0.890,1.000,2.090,3.168,4.588,-0.952,-0.091,1.042,ELT2peak08201,Increasing,1.5698539882735831,ELT2peak08201,WBGene00004013,20752883,20760317,+,overlapStart,-3700,254,Overlapping
3.070389,3.093109,2.847997,2.613532,4.562936,5.07195,0,0,1,9,3,6,0.953,1.000,3.082,2.731,4.817,-0.413,-0.727,1.140,ELT2peak08202,L3_High,1.2483418238730828,ELT2peak08202,WBGene00004013,20752883,20760317,+,inside,-2366,1058,Overlapping
2.5025,2.514573,3.226509,2.43296,2.032421,2.669852,1,0,1,158,0,0,0.000,0.000,2.509,2.830,2.351,-0.224,1.093,-0.869,ELT2peak08203,Not_Changing,0.0594998268013333,ELT2peak08203,WBGene00004013,20752883,20760317,+,inside,-631,2476,Overlapping
0.959358,1.415038,1.641546,2.070389,3.254814,4.032422,0,0,1,134,3,11,0.495,1.000,1.187,1.856,3.644,-0.820,-0.294,1.114,ELT2peak08207,L3_High,1.6128243617800835,ELT2peak08207,WBGene00001851,20780413,20785259,+,inside,-1758,93,Overlapping
0.730539,0.967579,2.9855,2.773996,2.769387,3.07195,0,1,1,429.75,2,8,0.707,1.000,0.849,2.880,2.921,-1.155,0.560,0.595,ELT2peak08208,Larval,1.4028230370885835,ELT2peak08208,WBGene00001851,20780413,20785259,+,inside,360,1083,Overlapping
0.807355,1.163499,2.480265,2.226509,3.769387,3.562936,0,0,1,0,4,10,0.987,1.000,0.985,2.353,3.666,-1.007,0.014,0.993,ELT2peak08210,Increasing,1.7968381514900837,ELT2peak08210,WBGene00012853,20789471,20790784,+,overlapEnd,530,113,Overlapping
1.707819,1.580097,3.38405,3.613532,3.23173,4.123024,1,1,1,41.77777777736386,2,8,0.553,1.000,1.644,3.499,3.677,-1.151,0.496,0.655,ELT2peak08211,Larval,1.2678485411409997,ELT2peak08211,WBGene00012854,20790768,20792413,-,overlapStart,-1160,65,Overlapping
1.4634,1.074001,2.9855,2.773996,0.816693,2.125531,0,0,1,46,2,5,0.612,1.000,1.269,2.880,1.471,-0.689,1.147,-0.458,ELT2peak08213,Larval,0.7701166405140836,ELT2peak08213,WBGene00003830,20829811,20837552,+,inside,-3338,146,Overlapping
1.681824,1.415038,1.789103,1.895303,4.862496,5.288761,0,0,1,5.5,3,9,0.939,1.000,1.548,1.842,5.076,-0.651,-0.501,1.151,ELT2peak08214,L3_High,3.8304107760067514,ELT2peak08214,WBGene00003830,20829811,20837552,+,inside,-1613,2110,Overlapping
3.568167,3.384664,1.918386,1.226508,2.321928,3.386058,1,0,0,63,1,3,0.580,1.000,3.476,1.572,2.854,0.867,-1.094,0.226,ELT2peak08215,Embryo_Specific,0.9424776612690833,ELT2peak08215,WBGene00003830,20829811,20837552,+,inside,-908,2594,Overlapping
1.825057,1.789433,1.333424,1.500073,2.471306,2.769387,0,0,1,10.5,3,6,0.836,1.000,1.807,1.417,2.620,-0.229,-0.865,1.095,ELT2peak08216,L3_High,0.37704495190308346,ELT2peak08216,WBGene00001431,20846113,20847727,+,overlapStart,-1114,41,Overlapping
0.839064,0.804984,2.480265,2.280956,4.110424,4.254814,0,0,1,29,4,10,0.942,1.000,0.822,2.381,4.183,-0.975,-0.048,1.023,ELT2peak08217,Increasing,2.828337544346583,ELT2peak08217,WBGene00009291,20847702,20850666,-,overlapEnd,1226,114,Overlapping
2.029747,1.978938,1.526069,1.613532,2.447459,3.147899,1,0,1,137.5,3,6,0.812,1.000,2.004,1.570,2.798,-0.192,-0.890,1.082,ELT2peak08219,L3_High,0.3876491937930831,ELT2peak08219,WBGene00009292,20854143,20858576,+,overlapStart,-2530,159,Overlapping
1.283793,0.69883,4.169925,3.773996,4.884864,5.689045,0,1,1,10.25,4,10,0.868,1.000,0.991,3.972,5.287,-1.102,0.252,0.850,ELT2peak08220,Increasing,4.844337744114334,ELT2peak08220,WBGene00009293,20866749,20868429,-,overlapEnd,951,129,Overlapping
1.089126,0.906024,2.333424,2.169925,4.506352,5.288761,0,0,1,7.5,4,11,0.599,1.000,0.998,2.252,4.898,-0.863,-0.233,1.096,ELT2peak08221,Increasing,3.9638854690277503,ELT2peak08221,WBGene00009293,20866749,20868429,-,inside,335,271,Overlapping
1.428843,1.415038,1.9855,2.918386,2.184425,2.184425,0,0,1,60,2,7,0.988,1.000,1.422,2.452,2.184,-1.118,0.809,0.309,ELT2peak08222,Larval,0.2856422738450833,ELT2peak08222,WBGene00000139,20898840,20903441,-,inside,-768,828,Overlapping
2.874469,2.947533,2.226509,2.748461,4.447459,5.012243,1,1,1,57.666666666666664,3,6,0.940,1.000,2.911,2.487,4.730,-0.390,-0.746,1.136,ELT2peak08223,L3_High,1.4192977337853336,ELT2peak08223,WBGene00009106,20903977,20907433,+,overlapStart,-2070,101,Overlapping
1.070389,1.192645,1.333424,1.695994,2.032421,1.447459,0,0,1,5,0,0,0.000,0.000,1.132,1.515,1.740,-1.075,0.171,0.903,ELT2peak08224,Not_Changing,0.09462394319233323,ELT2peak08224,WBGene00009106,20903977,20907433,+,inside,83,1132,Overlapping
0.959358,1.222392,1.9855,2.226508,3.110424,2.321928,0,0,1,114.5,4,10,0.962,1.000,1.091,2.106,2.716,-1.072,0.164,0.908,ELT2peak08225,Increasing,0.6740666828043332,ELT2peak08225,WBGene00009106,20903977,20907433,+,overlapEnd,2095,87,Overlapping
2.63743,2.63743,3.111032,2.226508,2.949959,3.506353,0,0,1,0.5,0,0,0.000,0.000,2.637,2.669,3.228,-0.624,-0.530,1.153,ELT2peak08229,Not_Changing,0.11047534994533342,ELT2peak08229,WBGene00022219,48483,60774,+,inside,4687,1220,Overlapping
3.570316,3.540568,2.941106,2.226509,6.313707,6.643856,1,1,1,16.333333333333332,3,6,0.897,1.000,3.555,2.584,6.479,-0.321,-0.800,1.121,ELT2peak08230,L3_High,4.1101349824210835,ELT2peak08230,WBGene00020083,297234,299287,+,overlapEnd,1166,195,Overlapping
1.681824,1.465664,1.895303,2.263034,2.755581,3.288761,0,0,1,4.5,4,11,0.684,1.000,1.574,2.079,3.022,-0.886,-0.198,1.084,ELT2peak08232,Increasing,0.5404414024225834,ELT2peak08232,WBGene00284848,313274,314687,+,overlapStart,-902,38,Overlapping
2.045515,1.802061,0.526069,1.333424,2.447459,2.862497,1,0,0,19.5,3,4,0.629,1.000,1.924,0.930,2.655,0.101,-1.047,0.946,ELT2peak08235,L3_High,0.7498635080690832,ELT2peak08235,WBGene00019733,326113,334600,+,inside,3825,4,Overlapping
1.271302,1.415038,1.695994,2.333424,2.506353,3.129283,0,0,1,33,4,11,0.930,1.000,1.343,2.015,2.818,-0.969,-0.059,1.028,ELT2peak08236,Increasing,0.5450892363843333,ELT2peak08236,WBGene00015430,334801,347194,-,inside,-3013,2813,Overlapping
3.326729,3.502501,1.655352,1.613532,4.052321,3.90689,1,1,1,17.111111111104645,3,4,0.500,1.000,3.415,1.634,3.980,0.331,-1.124,0.793,ELT2peak08238,L3_High,1.4980036694585832,ELT2peak08238,WBGene00015429,353619,357939,+,overlapStart,-2329,186,Overlapping
1.745954,1.115477,2.695994,2.526069,2.669852,3.032422,0,0,1,3.5,4,8,0.564,1.000,1.431,2.611,2.851,-1.140,0.412,0.728,ELT2peak08239,Increasing,0.5780656247747501,ELT2peak08239,WBGene00002060,381338,382709,-,overlapEnd,427,380,Overlapping
