WBGeneID,Sequence.name,Public_name,tintori_2Ep_p.value,tintori_2Ep_log.CPM,tintori_2Ep_log.FC,pauli_L4_percentile,pauli_L4_pvalue,pauli_L4_description,spencer_LE_AveExpr,spencer_LE_adj_P_Val,spencer_LE_FC,spencer_L2_AveExpr,spencer_L2_adj_P_Val,spencer_L2_FC,tintori_2Ep_bool,hashimshony_embryo_bool,pauli_L4_bool,spencer_LE_bool,spencer_L2_bool
WBGene00010980,R02D5.7,R02D5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010981,R03A10.1,blos-8,0.110172766985363,7.60776650624924,-2.49203017540178,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010982,R03A10.2,flp-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010983,R03A10.3,mocs-1,4.58145688539878e-8,4.74416351153636,7.57802743113328,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
WBGene00010984,R03A10.4,nkat-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010985,R03A10.5,R03A10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010986,R03A10.6,sprr-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010987,R03C1.1,R03C1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010988,R03D7.1,metr-1,0.773851133526496,4.78373407132871,-0.936785125325163,0.929779658,3.3614e-5,5-methyltetrahydrofolate-homocysteine methyltransferase,9.48,0,2.57,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00010989,R03D7.2,R03D7.2,0.0334606910618982,2.65032795444458,3.01202168885264,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010990,R03D7.4,tceb-3,0.334348759296693,7.40801156116833,-0.989465504376517,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010991,R03D7.5,R03D7.5,0.708977697572142,2.63051756780969,-4.62778723014483,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010992,R03D7.8,R03D7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010993,R03E1.2,vha-20,0.716587747874044,6.86140829225058,0.182986343598752,0.936118403,5.41144e-7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00010994,R03E1.3,lgc-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010995,R03E1.4,ceh-90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010996,R03G8.1,R03G8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00010998,R03G8.3,R03G8.3,NA,NA,NA,0.808386228,2.00683e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00010999,R03G8.4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011000,R03G8.6,R03G8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011001,R04B5.1,R04B5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011002,R04B5.3,nhr-205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011003,R04B5.5,R04B5.5,NA,NA,NA,NA,NA,NA,9.07,0,2.73,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
WBGene00011004,R04B5.6,R04B5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011005,R04B5.7,R04B5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011006,R04B5.9,ugt-47,NA,NA,NA,0.856615952,1.78866e-5,UDP-glucuronosyltransferase,NA,NA,NA,8.12,0,2.01,FALSE,FALSE,TRUE,FALSE,TRUE
WBGene00011008,R04B5.11,R04B5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011009,R04D3.1,cyp-14A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011010,R04D3.2,R04D3.2,0.782068511799027,7.71980674005754,0.0981719744891886,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011011,R04D3.3,R04D3.3,0.155074034979166,4.91223188268925,-5.82478923126923,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011012,R04D3.4,R04D3.4,0.00705571158475399,7.3686549366871,2.01210928345766,NA,NA,NA,8.22,0,2.56,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00011013,R04D3.10,srxa-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011014,R04F11.1,hpo-30,5.55723565584248e-7,2.67531547712097,7.65847097461722,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00011015,R04F11.2,R04F11.2,0.212716795145087,9.43126981079814,0.557935249673807,0.889794679,4.16223e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011016,R04F11.3,R04F11.3,0.41286060687527,8.54457780949203,-0.782876086593486,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011017,R04F11.5,R04F11.5,0.317081728825908,6.49045698250371,0.878813320996023,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011018,R05A10.1,R05A10.1,1.93993858825463e-7,1.8149561626368,5.46215972818495,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00011019,R05A10.2,R05A10.2,NA,NA,NA,0.792094013,2.19539e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011020,R05A10.3,R05A10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011021,R05A10.4,R05A10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011022,R05A10.5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011023,R05A10.6,R05A10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011024,R05A10.7,R05A10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011025,R05A10.8,R05A10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011026,R05D7.1,R05D7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011027,R05D7.2,R05D7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011028,R05D7.3,R05D7.3,0.049985941421975,4.48955369826154,-7.06996964680725,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011029,R05D7.4,abhd-11.2,0.894866930056251,6.17257128367221,-1.02872957591192,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011030,R05D7.5,R05D7.5,0.555260157860043,3.75814134514012,0.447972421343442,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011032,R05D11.4,ddx-52,0.788498492008881,5.52060125115336,0.0377500641657985,0.885677219,5.78543e-6,ATP dependent RNA helicase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011033,R05D11.5,tmem-208,0.474687342635475,5.83307158525978,0.631718118153474,NA,NA,NA,NA,NA,NA,10.03,0.01,2.31,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00011034,R05D11.6,paxt-1,0.561743596528283,5.2483564799968,0.465461156440434,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011035,R05D11.7,snrp-27,0.347687075800376,7.73808674034325,0.566152244594314,0.91558011,2.92041e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011036,R05D11.8,edc-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011037,R05D11.9,R05D11.9,0.45467791868577,8.39078715709731,-0.509022744515657,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011038,R05H5.3,R05H5.3,0.217362687172858,11.0510493523658,0.455208901981566,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011039,R05H5.4,R05H5.4,0.514500301749509,2.37272608684943,-4.1598758678105,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011040,R05H5.5,arv-1,0.0816492586151702,5.29161616328046,-4.29408553692449,0.928732926,2.0419e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011041,R05H5.7,R05H5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011042,R05H10.1,R05H10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011043,R05H10.2,rbm-28,0.851295943028927,4.87746984187508,-0.78840414905615,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011044,R05H10.3,R05H10.3,0.367885397684199,4.90329575072814,-4.52904834534315,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011045,R05H10.5,gpx-2,0.0811565454329476,4.63544791231172,-3.92470782643408,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011046,R05H10.7,R05H10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011047,R06A4.2,R06A4.2,0.17193349159687,5.19632102768086,1.30760211963309,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011049,R06A4.6,sdz-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011050,R06A4.8,agl-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011051,R06A4.9,pfs-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011052,R06B9.1,arrd-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011053,R06B9.2,arrd-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011054,R06B9.3,arrd-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011055,R06B9.4,arrd-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011056,R06B9.5,R06B9.5,0.824717625713911,1.94042165946426,-3.14427540682689,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011058,R06C1.2,fdps-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011059,R06C1.4,R06C1.4,0.0055351143900547704,8.89193390770994,1.79192260898216,0.988081646,6.0788e-5,"RNA recognition motif. (aka RRM, RBD, or RNP domain)",NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011060,R06C1.6,R06C1.6,0.71044681994363,2.22764712641266,-3.86226769601282,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011061,R06C7.1,wago-1,8.00661850866505e-4,6.06475368048444,-5.435245854731,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011062,R06C7.2,R06C7.2,0.635696102989325,3.32011531279167,-5.6513870707430804,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011063,R06C7.4,cpg-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011064,R06C7.5,adsl-1,0.109812753509652,4.52526887691532,1.90976417560969,0.865539518,1.39645e-5,adenylosuccinate lyase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011065,R06C7.6,R06C7.6,0.311666083599283,3.40656666445454,1.43836529416146,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011066,R06C7.9,ztf-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011067,R06F6.2,vps-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011068,R06F6.4,set-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011069,R06F6.6,ceh-62,0.806532630010812,2.0465454803667402,-3.43861566489678,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011070,R06F6.7,msrp-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011071,R06F6.8,R06F6.8,1,3.92927304251316,-0.234605471259726,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011072,R06F6.11,tag-209,NA,NA,NA,0.854350549,7.39832e-17,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011073,R07A4.2,R07A4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89,0,2.99,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00011074,R07A4.3,R07A4.3,NA,NA,NA,NA,NA,NA,7.7,0,2.34,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00011075,R07A4.4,R07A4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011076,R07B1.3,scav-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86,0,2.25,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00011077,R07B1.5,R07B1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011078,R07B1.6,R07B1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011079,R07B1.7,R07B1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011081,R07B1.9,R07B1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011082,R07B1.11,R07B1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011083,R07B1.12,glo-1,NA,NA,NA,NA,NA,NA,9.09,0.03,2.13,9.09,0,3,FALSE,TRUE,FALSE,TRUE,TRUE
WBGene00011084,R07B5.5,srsx-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011087,R07B7.2,R07B7.2,0.0648416043151356,5.0253317166568,-7.66131188223264,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011088,R07B7.4,kmo-2,0.513587670016792,2.85394710228762,-4.9852556302012,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011089,R07B7.5,kmo-1,4.83563126983776e-9,3.40520088614628,8.50154650871145,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00011090,R07B7.6,R07B7.6,0.911763123988522,1.85258423572898,-2.87388228685836,0.759631889,6.5548e-5,acetylglucosaminyltransferase-like domain,NA,NA,NA,8.18,0,2.44,FALSE,FALSE,TRUE,FALSE,TRUE
WBGene00011092,R07B7.8,R07B7.8,0.0156128100581952,4.85209482384387,3.12992454176857,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011093,R07B7.9,R07B7.9,1,1.60828285330739,-1.82360427123158,0.774859387,5.31045e-5,phospholipase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011094,R07B7.10,R07B7.10,0.0012780221222083,7.19330793828001,3.03854611034487,0.798005997,3.55438e-4,mitochondrial carrier protein,9.7,0.01,2.22,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE
WBGene00011095,R07B7.11,gana-1,NA,NA,NA,NA,NA,NA,9.7,0,3.9,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00011096,R07B7.12,R07B7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011097,R07B7.13,nhr-206,NA,NA,NA,0.779789029,3.56783e-9,nuclear hormone receptor,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011098,R07B7.14,nhr-207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011099,R07B7.15,nhr-208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011100,R07B7.16,nhr-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011101,R07D5.2,R07D5.2,0.0754842710850362,4.63554129912314,-4.39273147488376,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011102,R07E3.1,R07E3.1,NA,NA,NA,0.806685121,2.6166e-4,cysteine proteinase,9.56,0,8.29,9.56,0.01,2.19,FALSE,TRUE,TRUE,TRUE,TRUE
WBGene00011103,R07E3.2,R07E3.2,1,3.2024458289237,-1.09483084157887,0.789870775,2.50571e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011104,R07E3.3,cut-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011105,R07E3.4,R07E3.4,0.833582629167531,1.93088021226733,-3.12004664755016,0.855109831,1.53959e-6,"ADP,ATP carrier protein",NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011106,R07E3.5,acl-5,NA,NA,NA,NA,NA,NA,9.9,0,2.79,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00011107,R07E3.6,R07E3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011108,R07E3.7,R07E3.7,0.00236733361334782,4.3535103408808,5.15483457433227,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
WBGene00011109,R07E5.1,R07E5.1,0.95729108790533,5.05850770349857,-0.436312711760139,0.855309518,8.72348e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011110,R07E5.2,prdx-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011111,R07E5.3,snfc-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011112,R07E5.4,R07E5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011113,R07E5.5,R07E5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011114,R07E5.6,R07E5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011115,R07E5.7,R07E5.7,1,6.52600121711733,-0.305634325318308,0.941405365,8.65649e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011116,R07E5.10,pdcd-2,NA,NA,NA,0.740641721,2.54517e-10,Apoptosis protein RP-8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011117,R07E5.11,R07E5.11,0.454458389839885,4.63907518989087,0.752255567473275,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011119,R07E5.13,mpc-1,0.244863818870899,5.30161791138379,1.32307062175104,0.944203613,5.94139e-8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011120,R07E5.15,R07E5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011121,R07E5.17,R07E5.17,0.449714996084494,2.92788181145984,-5.09780772213521,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011122,R07H5.2,cpt-2,NA,NA,NA,NA,NA,NA,10.04,0,2.55,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00011123,R07H5.3,nuaf-3,0.045722516180509,3.98875856374422,2.95175869338422,0.950671764,1.60318e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011124,R07H5.4,sdz-27,NA,NA,NA,NA,NA,NA,7.58,0.01,2.25,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
WBGene00011127,R07H5.7,fbxb-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011128,R07H5.8,adk-1,0.344291549067144,8.5877495299514,0.447822104297875,0.881381761,2.68815e-8,adenosine kinase,11.05,0,3.77,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00011129,R07H5.9,R07H5.9,1,5.99381576487634,-0.486706152203491,0.967067297,8.49528e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011130,R07H5.10,zip-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011131,R07H5.11,R07H5.11,0.00267121670652995,2.32182836808211,4.55851026720514,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011132,R08A2.1,R08A2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011133,R08A2.2,R08A2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011134,R08A2.3,ssp-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011135,R08A2.4,fbxa-147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011136,R08A2.5,R08A2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011137,R08A2.7,R08A2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011139,R08B4.3,R08B4.3,0.211581297692812,5.04804999117015,-4.45510152760505,0.924414269,2.10589e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00011140,R08B4.4,R08B4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011141,R08B4.5,nlp-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00011142,R08D7.1,R08D7.1,0.123076987018408,6.2305766584661,-2.43903509845334,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
